% Moku:Oscilloscope
% Channel A (Input 1) - DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Channel B (Input 2) - DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 3.000 s, time offset 1.740 s, Normal acquisition mode, 1 averages
% Edge trigger: Channel A, level 2.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 - Pulse, 50.000 000 Hz, 3.303 5 Vpp, offset 0.000 0 V, phase 0.000 deg, width 1.000 ms, edge 4.000 ns, output load 1 MOhm
% Output 2 - Ramp, 50.000 000 000 kHz, 500.9 mVpp, offset 0.000 0 V, phase 0.000 deg, symmetry 90.00 %, output load 50 Ohm
% Internal 10 MHz clock
% Acquired 2022-05-01 T 02:47:07 -0400
% Kite Propulsion Generator Prototype Iteration 1.0
% Time (s), Ch 1 (V)
1.947280580000e+00, 8.4672652715e-03
1.947475894000e+00, 8.9964693509e-03
1.947671208000e+00, 9.5256734304e-03
1.947866522000e+00, 8.9964693509e-03
1.948061836000e+00, 8.9964693509e-03
1.948257150000e+00, 9.2610713907e-03
1.948452464000e+00, 9.5256734304e-03
1.948647778000e+00, 9.7902754701e-03
1.948843092000e+00, 9.7902754701e-03
1.949038406000e+00, 1.0054877510e-02
1.949233720000e+00, 8.7318673112e-03
1.949429034000e+00, 1.0054877510e-02
1.949624348000e+00, 9.7902754701e-03
1.949819662000e+00, 1.0054877510e-02
1.950014976000e+00, 1.0584081589e-02
1.950210290000e+00, 9.7902754701e-03
1.950405604000e+00, 9.5256734304e-03
1.950600918000e+00, 9.2610713907e-03
1.950796232000e+00, 8.2026632317e-03
1.950991546000e+00, 7.4088571125e-03
1.951186860000e+00, 8.9964693509e-03
1.951382174000e+00, 5.5566428344e-03
1.951577488000e+00, 5.8212448741e-03
1.951772802000e+00, 5.5566428344e-03
1.951968116000e+00, 5.0274387549e-03
1.952163430000e+00, 4.4982346755e-03
1.952358744000e+00, 3.4398265165e-03
1.952554058000e+00, 3.1752244768e-03
1.952749372000e+00, 2.6460203973e-03
1.952944686000e+00, 2.6460203973e-03
1.953140000000e+00, 2.3814183576e-03
1.953335314000e+00, 1.8522142781e-03
1.953530628000e+00, 6.8796530331e-03
1.953725942000e+00, 1.8522142781e-03
1.953921256000e+00, 1.5876122384e-03
1.954116570000e+00, 1.3230101987e-03
1.954311884000e+00, 1.8522142781e-03
1.954507198000e+00, 1.0584081589e-03
1.954702512000e+00, -5.2920407947e-04
1.954897826000e+00, 1.8522142781e-03
1.955093140000e+00, 1.8522142781e-03
1.955288454000e+00, -2.6460203973e-03
1.955483768000e+00, 1.3230101987e-03
1.955679082000e+00, 1.0584081589e-03
1.955874396000e+00, 1.0584081589e-03
1.956069710000e+00, 1.3230101987e-03
1.956265024000e+00, 7.9380611920e-04
1.956460338000e+00, 2.6460203973e-04
1.956655652000e+00, 7.9380611920e-04
1.956850966000e+00, 5.2920407947e-04
1.957046280000e+00, 7.9380611920e-04
1.957241594000e+00, 5.2920407947e-04
1.957436908000e+00, -1.8522142781e-03
1.957632222000e+00, 2.6460203973e-04
1.957827536000e+00, 5.2920407947e-04
1.958022850000e+00, 1.0584081589e-03
1.958218164000e+00, 2.6460203973e-04
1.958413478000e+00, -2.6460203973e-04
1.958608792000e+00, 2.6460203973e-04
1.958804106000e+00, -2.6460203973e-04
1.958999420000e+00, 2.6460203973e-04
1.959194734000e+00, 0.0000000000e+00
1.959390048000e+00, 5.2920407947e-04
1.959585362000e+00, 2.3814183576e-03
1.959780676000e+00, -2.9106224371e-03
1.959975990000e+00, 2.6460203973e-04
1.960171304000e+00, 0.0000000000e+00
1.960366618000e+00, 7.9380611920e-04
1.960561932000e+00, 7.9380611920e-04
1.960757246000e+00, 1.3230101987e-03
1.960952560000e+00, 1.0584081589e-03
